routeID,timestamp,stopName,routeShortName,serviceDay,scheduledArrival,arrivalDelay,distanceFromStart,stopsTotal
VHJpcDpIU0w6MTA3N05fMjAyMjAyMTFfU3VfMl8yNDE4,1644791884.021892,H3245,77N,1644703200,88560,124,24,45
VHJpcDpIU0w6MTA2NF8yMDIyMDIxMV9TdV8yXzI0MzQ=,1644791976.6411548,H3120,64,1644703200,88740,34,7,25
VHJpcDpIU0w6MTA3NE5fMjAyMjAyMTFfU3VfMl8yNDI0,1644792392.9315155,H3245,74N,1644703200,89100,99,29,42
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9TdV8yXzI0MzA=,1644792763.0664363,H2126,23,1644703200,89580,18,27,34
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfU3VfMl8yNDM1,1644792917.7914875,H3245,73N,1644703200,89700,13,27,40
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9TdV8xXzI0NDM=,1644793397.2435563,H2205,23,1644703200,90360,-129,22,33
VHJpcDpIU0w6MTA3OU5fMjAyMjAyMTFfU3VfMl8yNDQ1,1644793489.7320518,H3245,79N,1644703200,90180,109,24,37
VHJpcDpIU0w6MTA3N05fMjAyMjAyMTFfU3VfMl8yNDQ4,1644793720.9374516,H3245,77N,1644703200,90360,163,24,45
VHJpcDpIU0w6MTA2NF8yMDIyMDIxMV9TdV8yXzI1MDQ=,1644793813.4231117,H3120,64,1644703200,90540,41,7,25
VHJpcDpIU0w6MTA3NE5fMjAyMjAyMTFfU3VfMl8yNDU0,1644794137.4403145,H3245,74N,1644703200,90900,41,29,42
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9TdV8yXzI1MDA=,1644794554.0239422,H2126,23,1644703200,91380,-9,27,34
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfU3VfMl8yNTA1,1644794754.5366273,H3245,73N,1644703200,91500,28,27,40
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9TdV8xXzI1MTM=,1644795448.9900198,H2205,23,1644703200,92100,133,22,33
VHJpcDpIU0w6MTA2NF8yMDIyMDIxMV9TdV8yXzI1MzQ=,1644795741.838515,H3120,64,1644703200,92340,206,7,25
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9TdV8xXzI1NDM=,1644796943.0984106,H2205,23,1644703200,93840,-66,22,33
VHJpcDpIU0w6MTA3MV8yMDIyMDIxMV9NYV8yXzA0NDg=,1644807414.345093,H3245,71,1644789600,17700,102,8,29
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfTWFfMl8wNDM5,1644807722.4907393,H3245,73N,1644789600,18120,-9,27,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA0NDY=,1644808031.5848947,H3245,79,1644789600,18420,0,26,45
VHJpcDpIU0w6MTA3MF8yMDIyMDIxMV9NYV8yXzA0NTQ=,1644808140.1256807,H3245,70,1644789600,18480,31,15,31
VHJpcDpIU0w6MTA3MV8yMDIyMDIxMV9NYV8yXzA1MDI=,1644808232.6863654,H3245,71,1644789600,18540,86,8,29
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA0NDc=,1644808263.5347228,H2126,23,1644789600,18660,-13,27,34
VHJpcDpIU0w6MTA3NE5fMjAyMjAyMTFfTWFfMl8wNDUz,1644808540.9208944,H3245,74N,1644789600,18960,-16,29,42
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA0NTA=,1644808571.7419894,H3008,56,1644789600,18840,133,24,29
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MDU=,1644808603.5357118,H2165,59,1644789600,19020,-13,10,36
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA0NDE=,1644808742.1361625,H3120,69,1644789600,19200,-44,39,67
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MDA=,1644808927.8303835,H2126,502,1644789600,19380,-48,17,22
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MDE=,1644808989.3610892,H3245,79,1644789600,19320,45,26,45
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8xXzA1MjU=,1644809004.9026482,H3005,56,1644789600,19560,0,2,31
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MjA=,1644809004.9026725,H2165,59,1644789600,19920,1,10,36
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809004.9028065,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA0NDk=,1644809097.4344623,H2569,59,1644789600,19620,-144,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MDk=,1644809128.2460754,H2569,59,1644789600,20880,65,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MjY=,1644809128.2461107,H2569,59,1644789600,22020,0,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MjA=,1644809128.2461865,H2165,59,1644789600,19920,1,10,36
VHJpcDpIU0w6MTA3MV8yMDIyMDIxMV9NYV8yXzA1MTc=,1644809128.2462227,H3245,71,1644789600,19440,85,8,29
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809128.2463927,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1MDc=,1644809189.8801684,H2126,23,1644789600,19860,229,27,34
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1Mjc=,1644809189.880188,H2126,23,1644789600,21120,0,27,34
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644809189.8803015,H2165,59,1644789600,20820,0,10,36
VHJpcDpIU0w6MTA3MF8yMDIyMDIxMV9NYV8yXzA1MTQ=,1644809189.8803418,H3245,70,1644789600,19740,138,15,31
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809189.8804193,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1MTI=,1644809189.8804421,H2205,23,1644789600,20280,-29,22,33
VHJpcDpIU0w6MTA2NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644809251.5633054,H3120,64,1644789600,19680,-40,7,25
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809251.5637653,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8xXzA1MjU=,1644809266.9908779,H3005,56,1644789600,19560,68,2,31
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809282.4012513,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTA3N18yMDIyMDIxMV9NYV8yXzA1MTM=,1644809313.21661,H3245,77,1644789600,19620,74,16,29
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809313.216727,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809359.377822,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809405.5736723,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTA1NV8yMDIyMDIxMV9NYV8yXzA1MjA=,1644809420.9709713,H3008,55,1644789600,19740,88,10,22
VHJpcDpIU0w6OTg0MV8yMDIyMDIxMV9NYV8yXzA0NTU=,1644809451.755037,H4298,841,1644789600,19860,201,48,53
VHJpcDpIU0w6OTg0Ml8yMDIyMDIxMV9NYV8yXzA1MjU=,1644809451.755082,H4298,842,1644789600,21360,75,40,45
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MTE=,1644809451.755126,H3120,69,1644789600,21000,59,39,67
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809451.7551534,H3120,69,1644789600,22320,3,39,67
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MTA=,1644809451.7551873,H3008,56,1644789600,20040,27,24,29
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809451.7552078,H3008,56,1644789600,21240,0,24,29
VHJpcDpIU0w6OTczOF8yMDIyMDIxMV9NYV8yXzA1MTU=,1644809451.7552314,H3008,738,1644789600,21480,-46,37,42
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1MDc=,1644809451.7552638,H2126,23,1644789600,19860,275,27,34
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809451.755281,H2126,502,1644789600,21300,0,17,22
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1Mjc=,1644809451.7553022,H2126,23,1644789600,21120,185,27,34
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MDk=,1644809451.7553375,H2569,59,1644789600,20880,65,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MjY=,1644809451.7553594,H2569,59,1644789600,22020,19,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MjA=,1644809451.7553937,H2165,59,1644789600,19920,-7,10,36
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644809451.7554064,H2165,59,1644789600,20820,0,10,36
VHJpcDpIU0w6MTA3MF8yMDIyMDIxMV9NYV8yXzA1MTQ=,1644809451.7554312,H3245,70,1644789600,19740,108,15,31
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfTWFfMl8wNTEx,1644809451.7555037,H3245,73N,1644789600,20040,11,27,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MTY=,1644809451.7555234,H3245,79,1644789600,20220,41,26,45
VHJpcDpIU0w6MTA3NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644809451.755545,H3245,74,1644789600,20820,-2,29,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809451.7555647,H3245,79,1644789600,21180,0,26,45
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1MTI=,1644809451.7555876,H2205,23,1644789600,20280,26,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809451.7556007,H2205,56,1644789600,20580,0,13,29
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1Mjk=,1644809451.7556176,H2205,23,1644789600,21300,63,22,33
VHJpcDpIU0w6MTA3MF8yMDIyMDIxMV9NYV8yXzA1MTQ=,1644809482.607607,H3245,70,1644789600,19740,110,15,31
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644809497.9983473,H2165,59,1644789600,20820,0,10,36
VHJpcDpIU0w6OTg0MV8yMDIyMDIxMV9NYV8yXzA0NTU=,1644809513.4361286,H4298,841,1644789600,19860,201,48,53
VHJpcDpIU0w6OTg0Ml8yMDIyMDIxMV9NYV8yXzA1MjU=,1644809513.4361722,H4298,842,1644789600,21360,75,40,45
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MTE=,1644809513.4362173,H3120,69,1644789600,21000,59,39,67
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809513.4362445,H3120,69,1644789600,22320,38,39,67
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MTA=,1644809513.4362779,H3008,56,1644789600,20040,27,24,29
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809513.436298,H3008,56,1644789600,21240,92,24,29
VHJpcDpIU0w6OTczOF8yMDIyMDIxMV9NYV8yXzA1MTU=,1644809513.4363737,H3008,738,1644789600,21480,-103,37,42
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1MDc=,1644809513.436407,H2126,23,1644789600,19860,330,27,34
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1Mjc=,1644809513.4364283,H2126,23,1644789600,21120,185,27,34
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809513.436445,H2126,502,1644789600,21300,12,17,22
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MDk=,1644809513.4364796,H2569,59,1644789600,20880,104,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MjY=,1644809513.4365022,H2569,59,1644789600,22020,114,33,35
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfTWFfMl8wNTEx,1644809513.4365535,H3245,73N,1644789600,20040,11,27,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MTY=,1644809513.4365723,H3245,79,1644789600,20220,41,26,45
VHJpcDpIU0w6MTA3NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644809513.436593,H3245,74,1644789600,20820,46,29,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809513.4366126,H3245,79,1644789600,21180,46,26,45
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1MTI=,1644809513.4366357,H2205,23,1644789600,20280,26,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809513.4366493,H2205,56,1644789600,20580,69,13,29
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1Mjk=,1644809513.4366658,H2205,23,1644789600,21300,63,22,33
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1MDc=,1644809559.7307756,H2126,23,1644789600,19860,330,27,34
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644809559.7309074,H2165,59,1644789600,20820,0,10,36
VHJpcDpIU0w6OTg0MV8yMDIyMDIxMV9NYV8yXzA0NTU=,1644809575.1079311,H4298,841,1644789600,19860,233,48,53
VHJpcDpIU0w6OTg0Ml8yMDIyMDIxMV9NYV8yXzA1MjU=,1644809575.1079695,H4298,842,1644789600,21360,75,40,45
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MTE=,1644809575.1080105,H3120,69,1644789600,21000,91,39,67
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809575.1080408,H3120,69,1644789600,22320,48,39,67
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MTA=,1644809575.1080709,H3008,56,1644789600,20040,27,24,29
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809575.108091,H3008,56,1644789600,21240,124,24,29
VHJpcDpIU0w6OTczOF8yMDIyMDIxMV9NYV8yXzA1MTU=,1644809575.1081133,H3008,738,1644789600,21480,-103,37,42
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1Mjc=,1644809575.108144,H2126,23,1644789600,21120,163,27,34
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809575.108161,H2126,502,1644789600,21300,58,17,22
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MDk=,1644809575.1081948,H2569,59,1644789600,20880,104,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MjY=,1644809575.1082163,H2569,59,1644789600,22020,45,33,35
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfTWFfMl8wNTEx,1644809575.1082685,H3245,73N,1644789600,20040,-3,27,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MTY=,1644809575.1082873,H3245,79,1644789600,20220,41,26,45
VHJpcDpIU0w6MTA3MV8yMDIyMDIxMV9NYV8yXzA1MzI=,1644809575.108299,H3245,71,1644789600,20340,39,8,29
VHJpcDpIU0w6MTA3NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644809575.108318,H3245,74,1644789600,20820,46,29,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644809575.1083384,H3245,79,1644789600,21180,46,26,45
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1MTI=,1644809575.1083632,H2205,23,1644789600,20280,26,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809575.1083786,H2205,56,1644789600,20580,69,13,29
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1Mjk=,1644809575.108454,H2205,23,1644789600,21300,63,22,33
VHJpcDpIU0w6MTA3M05fMjAyMjAyMTFfTWFfMl8wNTEx,1644809636.9481246,H3245,73N,1644789600,20040,11,27,40
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MTA=,1644809652.326808,H3008,56,1644789600,20040,27,24,29
VHJpcDpIU0w6OTg0MV8yMDIyMDIxMV9NYV8yXzA0NTU=,1644809744.8623936,H4298,841,1644789600,19860,281,48,53
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644809791.1155658,H2126,502,1644789600,21300,89,17,22
VHJpcDpIU0w6MTA3N18yMDIyMDIxMV9NYV8yXzA1Mzc=,1644809791.1157582,H3245,77,1644789600,21060,0,16,29
VHJpcDpIU0w6MTA3M18yMDIyMDIxMV9NYV8yXzA1NDE=,1644809791.1158009,H3245,73,1644789600,22020,0,27,38
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MTY=,1644809837.3594346,H3245,79,1644789600,20220,5,26,45
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1MDc=,1644809899.065119,H2126,23,1644789600,19860,410,27,34
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644809899.0652485,H2165,59,1644789600,20820,46,10,36
VHJpcDpIU0w6NDUxOF8yMDIyMDIxMV9NYV8yXzA1NDA=,1644809899.0652702,H2165,518,1644789600,22440,0,32,40
VHJpcDpIU0w6MTA3M18yMDIyMDIxMV9NYV8yXzA1NDE=,1644809899.0653868,H3245,73,1644789600,22020,0,27,38
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1MTI=,1644809914.4636667,H2205,23,1644789600,20280,26,22,33
VHJpcDpIU0w6MTA3M18yMDIyMDIxMV9NYV8yXzA1NDE=,1644809945.321196,H3245,73,1644789600,22020,0,27,38
VHJpcDpIU0w6NDUxOF8yMDIyMDIxMV9NYV8yXzA1NDA=,1644809976.0779123,H2165,518,1644789600,22440,0,32,40
VHJpcDpIU0w6MTA3NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644809976.0779545,H3245,74,1644789600,20820,-1,29,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1NDM=,1644809976.0780108,H3245,79,1644789600,21900,0,26,45
VHJpcDpIU0w6MTA3M18yMDIyMDIxMV9NYV8yXzA1NDE=,1644809976.0780308,H3245,73,1644789600,22020,0,27,38
VHJpcDpIU0w6OTg0Ml8yMDIyMDIxMV9NYV8yXzA1MjU=,1644810022.3547826,H4298,842,1644789600,21360,108,40,45
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MTE=,1644810022.3548381,H3120,69,1644789600,21000,200,39,67
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MzA=,1644810022.3548675,H3120,69,1644789600,22320,-59,39,67
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1NDI=,1644810022.3548963,H3120,69,1644789600,23040,0,39,67
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644810022.3549252,H3008,56,1644789600,21240,133,24,29
VHJpcDpIU0w6OTczOF8yMDIyMDIxMV9NYV8yXzA1MTU=,1644810022.3549504,H3008,738,1644789600,21480,-64,37,42
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8yXzA1Mjc=,1644810022.354983,H2126,23,1644789600,21120,112,27,34
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644810022.3549988,H2126,502,1644789600,21300,183,17,22
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MDk=,1644810022.3550327,H2569,59,1644789600,20880,-52,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8yXzA1MjY=,1644810022.3550556,H2569,59,1644789600,22020,7,33,35
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8xXzA1NDU=,1644810022.3550763,H3005,56,1644789600,20760,0,2,31
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644810022.3550994,H2165,59,1644789600,20820,83,10,36
VHJpcDpIU0w6MTA3MV8yMDIyMDIxMV9NYV8yXzA1MzI=,1644810022.3551216,H3245,71,1644789600,20340,169,8,29
VHJpcDpIU0w6MTA3NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644810022.3551412,H3245,74,1644789600,20820,-1,29,40
VHJpcDpIU0w6MTA3N18yMDIyMDIxMV9NYV8yXzA1Mzc=,1644810022.3551555,H3245,77,1644789600,21060,22,16,29
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1MzE=,1644810022.3551745,H3245,79,1644789600,21180,40,26,45
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1NDM=,1644810022.3551946,H3245,79,1644789600,21900,0,26,45
VHJpcDpIU0w6MTA3M18yMDIyMDIxMV9NYV8yXzA1NDE=,1644810022.3552148,H3245,73,1644789600,22020,0,27,38
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644810022.3552344,H2205,56,1644789600,20580,69,13,29
VHJpcDpIU0w6MTAyM18yMDIyMDIxMV9NYV8xXzA1Mjk=,1644810022.3552516,H2205,23,1644789600,21300,68,22,33
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1MTE=,1644810053.2532606,H3120,69,1644789600,21000,200,39,67
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1NDI=,1644810053.2533183,H3120,69,1644789600,23040,0,39,67
VHJpcDpIU0w6MjUwMl8yMDIyMDIxMV9NYV8yXzA1MzA=,1644810053.253443,H2126,502,1644789600,21300,183,17,22
VHJpcDpIU0w6MTA1Nl8yMDIyMDIxMV9NYV8xXzA1NDU=,1644810053.2535214,H3005,56,1644789600,20760,0,2,31
VHJpcDpIU0w6MTA1OV8yMDIyMDIxMV9NYV8xXzA1MzU=,1644810053.2535455,H2165,59,1644789600,20820,83,10,36
VHJpcDpIU0w6MTA3NF8yMDIyMDIxMV9NYV8yXzA1MjI=,1644810053.2536082,H3245,74,1644789600,20820,-1,29,40
VHJpcDpIU0w6MTA3OV8yMDIyMDIxMV9NYV8yXzA1NDM=,1644810053.2536778,H3245,79,1644789600,21900,0,26,45
VHJpcDpIU0w6MTA3M18yMDIyMDIxMV9NYV8yXzA1NDE=,1644810053.2536964,H3245,73,1644789600,22020,0,27,38
VHJpcDpIU0w6MTA3MV8yMDIyMDIxMV9NYV8yXzA1MzI=,1644810084.1193585,H3245,71,1644789600,20340,128,8,29
VHJpcDpIU0w6MTA2OV8yMDIyMDIxMV9NYV8yXzA1NDI=,1644810145.925326,H3120,69,1644789600,23040,0,39,67
