routeID,timestamp,stopName,routeShortName,serviceDay,scheduledArrival,arrivalDelay,distanceFromStart,stopsTotal
VHJpcDpIU0w6MjE2NU5fMjAyMjAyMTRfVGlfMV8yNDA1,1644962756.0261176,H1234,165N,1644876000,86760,0,1,41
VHJpcDpIU0w6NDQxNU5fMjAyMjAyMTRfVGlfMV8yNDAz,1644962786.8710842,H1911,415N,1644876000,86760,16,1,56
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMl8yMzM3,1644962817.736723,E2332,134N,1644876000,86700,130,32,36
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMV8yNDA1,1644962833.12918,H1234,125N,1644876000,86760,75,1,39
VHJpcDpIU0w6MjE2NU5fMjAyMjAyMTRfVGlfMV8yNDA1,1644962833.129191,H1234,165N,1644876000,86760,74,1,41
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMl8yMzQ1,1644962863.9422095,E2332,112N,1644876000,86700,169,31,40
VHJpcDpIU0w6MjUxMF8yMDIyMDIxNF9UaV8xXzIzNTM=,1644963033.718124,H1379,510,1644876000,87000,6,13,27
VHJpcDpIU0w6MjExM05fMjAyMjAyMTRfVGlfMV8yNDEw,1644963049.1268559,H1234,113N,1644876000,87060,0,1,30
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9UaV8yXzIzMzQ=,1644963110.7489219,H1210,30,1644876000,87120,2,35,40
VHJpcDpIU0w6NDMzMl8yMDIyMDIxNF9UaV8yXzIzMzM=,1644963141.5679731,H1914,332,1644876000,86820,319,38,41
VHJpcDpIU0w6MjExM05fMjAyMjAyMTRfVGlfMV8yNDEw,1644963141.5684261,H1234,113N,1644876000,87060,75,1,30
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzIzNTE=,1644963203.1734304,H1914,40,1644876000,87360,-164,20,23
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMV8yNDAw,1644963280.3169854,H1025,112N,1644876000,86760,514,5,44
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMl8yMzUw,1644963372.772136,E2332,125N,1644876000,87420,-72,36,40
VHJpcDpIU0w6NDQyMV8yMDIyMDIxNF9UaV8yXzIzNTA=,1644963403.606323,H1914,421,1644876000,87240,142,31,34
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI0MTQ=,1644963449.8024204,H1911,40,1644876000,87480,12,1,24
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNDE3,1644963465.7555056,H1234,146N,1644876000,87480,0,1,31
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNDE3,1644963559.677785,H1234,146N,1644876000,87480,74,1,31
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMl8yMzUz,1644963590.510566,E2332,147N,1644876000,87360,243,26,30
VHJpcDpIU0w6NjE3M05fMjAyMjAyMTRfVGlfMl8yMzAw,1644963636.8192885,E2332,173N,1644876000,87120,520,82,86
VHJpcDpIU0w6MjExOE5fMjAyMjAyMTRfVGlfMV8yNDIw,1644963652.2000084,H1234,118N,1644876000,87660,0,1,50
VHJpcDpIU0w6MTUwMF8yMDIyMDIxNF9UaV8xXzIzNTQ=,1644963729.283694,H1379,500,1644876000,87600,89,19,27
VHJpcDpIU0w6MjExOE5fMjAyMjAyMTRfVGlfMV8yNDIw,1644963729.2837586,H1234,118N,1644876000,87660,55,1,50
VHJpcDpIU0w6NDQzMU5fMjAyMjAyMTRfVGlfMV8yNDIw,1644963775.5586326,H1911,431N,1644876000,87780,-30,1,61
VHJpcDpIU0w6MjExNE5fMjAyMjAyMTRfVGlfMl8yNDAw,1644963790.9663875,E2332,114N,1644876000,87780,26,28,32
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMV8yNDIy,1644963852.9269345,H1234,134N,1644876000,87780,59,1,35
VHJpcDpIU0w6MjIwMF8yMDIyMDIxNF9UaV8yXzIzNDA=,1644963914.461579,H1914,200,1644876000,87480,426,30,33
VHJpcDpIU0w6MjMyMV8yMDIyMDIxNF9UaV8yXzIzNTM=,1644964022.327586,H1914,321,1644876000,87900,119,41,44
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9UaV8yXzI0MDI=,1644964022.3281114,H1210,20,1644876000,87960,50,21,26
VHJpcDpIU0w6MjIzMU5fMjAyMjAyMTRfVGlfMl8yMzUw,1644964053.1578445,H1914,231N,1644876000,88140,-61,47,50
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMl8yNDA0,1644964083.9814825,E2332,146N,1644876000,88020,65,27,31
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI0Mjk=,1644964362.3745248,H1911,40,1644876000,88380,26,1,24
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI0MDc=,1644964377.9980483,H1914,40,1644876000,88260,136,20,23
VHJpcDpIU0w6MjQzNk5fMjAyMjAyMTRfVGlfMl8yMzQ3,1644964393.4278038,H1914,436N,1644876000,88260,150,50,53
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMl8yNDE1,1644964455.1126046,E2332,112N,1644876000,88500,-12,31,40
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMV8yNDMy,1644964470.520031,H1234,147N,1644876000,88380,84,1,31
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMl8yNDA3,1644964593.8673072,E2332,134N,1644876000,88500,105,32,36
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMV8yNDM1,1644964624.7010307,H1234,125N,1644876000,88560,66,1,39
VHJpcDpIU0w6NDQyMV8yMDIyMDIxNF9UaV8xXzI0MzQ=,1644964640.105635,H1911,421,1644876000,88620,37,1,35
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMV8yNDMw,1644964701.752307,H1025,112N,1644876000,88560,137,5,44
VHJpcDpIU0w6MjExNE5fMjAyMjAyMTRfVGlfMV8yNDQw,1644964856.0041382,H1234,114N,1644876000,88860,0,1,32
VHJpcDpIU0w6MjE2NU5fMjAyMjAyMTRfVGlfMl8yNDA4,1644964871.4230387,E2332,165N,1644876000,88920,-28,35,39
VHJpcDpIU0w6MjExNE5fMjAyMjAyMTRfVGlfMV8yNDQw,1644964933.1267962,H1234,114N,1644876000,88860,42,1,32
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMl8yNDIz,1644965040.95585,E2332,147N,1644876000,89100,-51,26,30
VHJpcDpIU0w6MjIzNU5fMjAyMjAyMTRfVGlfMl8yMzQ4,1644965133.4047792,H1914,235N,1644876000,89040,88,63,66
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI0MjI=,1644965148.8232765,H1914,40,1644876000,89100,28,20,23
VHJpcDpIU0w6MjM0NU5fMjAyMjAyMTRfVGlfMl8yNDA1,1644965195.0757737,H1914,345N,1644876000,89100,121,50,53
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI0NDQ=,1644965257.7574143,H1911,40,1644876000,89280,14,1,24
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNDQ3,1644965273.2349467,H1234,146N,1644876000,89280,0,1,31
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNDQ3,1644965335.0688393,H1234,146N,1644876000,89280,61,1,31
VHJpcDpIU0w6NDQxNU5fMjAyMjAyMTRfVGlfMl8yNDA1,1644965365.8958876,H1914,415N,1644876000,89340,44,52,55
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9UaV8yXzI0MDQ=,1644965396.7159724,H1210,30,1644876000,88860,546,35,40
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMl8yNDIw,1644965396.7161074,E2332,125N,1644876000,89220,159,36,40
VHJpcDpIU0w6MjQzNk5fMjAyMjAyMTRfVGlfMV8yNDQ4,1644965491.0182545,H1911,436N,1644876000,89460,61,1,53
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMV8yNDUy,1644965568.1353083,H1234,134N,1644876000,89580,0,1,35
VHJpcDpIU0w6MjExM05fMjAyMjAyMTRfVGlfMl8yNDMw,1644965568.135453,E2332,113N,1644876000,89520,59,28,32
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMV8yNDUy,1644965660.6474001,H1234,134N,1644876000,89580,84,1,35
VHJpcDpIU0w6MjExOE5fMjAyMjAyMTRfVGlfMl8yNDIw,1644965722.3165998,E2332,118N,1644876000,89700,36,42,46
VHJpcDpIU0w6MjIzMU5fMjAyMjAyMTRfVGlfMl8yNDIw,1644965799.420314,H1914,231N,1644876000,89940,-100,47,50
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9UaV8yXzI0MzM=,1644965799.4206934,H1210,20,1644876000,89760,43,21,26
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMl8yNDM0,1644965799.420794,E2332,146N,1644876000,89760,69,27,31
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI0MzY=,1644965938.2254577,H1914,40,1644876000,89940,0,20,23
VHJpcDpIU0w6NDQzMU5fMjAyMjAyMTRfVGlfMl8yNDE5,1644965999.8998408,H1914,431N,1644876000,90120,-64,56,59
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMV8yNTAy,1644966169.6211064,H1234,147N,1644876000,90180,0,1,31
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI0NTk=,1644966215.8978262,H1911,40,1644876000,90180,34,1,24
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMV8yNTAy,1644966246.7163205,H1234,147N,1644876000,90180,87,1,31
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMl8yNDM3,1644966277.5518267,E2332,134N,1644876000,90300,-10,32,36
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMV8yNTA1,1644966354.636832,H1234,125N,1644876000,90360,0,1,39
VHJpcDpIU0w6MjE2NU5fMjAyMjAyMTRfVGlfMV8yNTA1,1644966354.6368425,H1234,165N,1644876000,90360,0,1,41
VHJpcDpIU0w6NDQxNU5fMjAyMjAyMTRfVGlfMV8yNTAz,1644966385.4534912,H1911,415N,1644876000,90360,40,1,56
VHJpcDpIU0w6NjE3M05fMjAyMjAyMTRfVGlfMV8yNTA2,1644966416.2591965,H1234,173N,1644876000,90420,0,1,81
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMV8yNTA1,1644966431.6733077,H1234,125N,1644876000,90360,76,1,39
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMV8yNTAw,1644966462.465925,H1025,112N,1644876000,90360,110,5,44
VHJpcDpIU0w6NjE3M05fMjAyMjAyMTRfVGlfMV8yNTA2,1644966477.8944182,H1234,173N,1644876000,90420,96,1,81
VHJpcDpIU0w6MjIzNU5fMjAyMjAyMTRfVGlfMl8yNDE4,1644966616.5554268,H1914,235N,1644876000,90840,-190,63,66
VHJpcDpIU0w6MjExM05fMjAyMjAyMTRfVGlfMV8yNTEw,1644966647.3640125,H1234,113N,1644876000,90660,0,1,30
VHJpcDpIU0w6MjExM05fMjAyMjAyMTRfVGlfMV8yNTEw,1644966724.44394,H1234,113N,1644876000,90660,67,1,30
VHJpcDpIU0w6NjE3M05fMjAyMjAyMTRfVGlfMl8yNDAw,1644966755.251223,E2332,173N,1644876000,90660,108,82,86
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMl8yNDQ1,1644966755.2512434,E2332,112N,1644876000,90300,480,31,40
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9UaV8yXzI0MzU=,1644966770.6308196,H1210,30,1644876000,90660,96,35,40
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI0NTA=,1644966987.004275,H1914,40,1644876000,90720,274,20,23
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI1MTQ=,1644967048.6201637,H1911,40,1644876000,91020,39,1,24
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNTE3,1644967079.4155757,H1234,146N,1644876000,91080,0,1,31
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMl8yNDUz,1644967125.6627345,E2332,147N,1644876000,90900,200,26,30
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNTE3,1644967141.0525775,H1234,146N,1644876000,91080,72,1,31
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMl8yNDUw,1644967187.2571185,E2332,125N,1644876000,91020,169,36,40
VHJpcDpIU0w6MjExOE5fMjAyMjAyMTRfVGlfMV8yNTIw,1644967248.9987557,H1234,118N,1644876000,91260,0,1,50
VHJpcDpIU0w6MjExOE5fMjAyMjAyMTRfVGlfMV8yNTIw,1644967325.9497964,H1234,118N,1644876000,91260,47,1,50
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMV8yNTIy,1644967372.1899807,H1234,134N,1644876000,91380,0,1,35
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMl8yNTA0,1644967510.7335658,E2332,146N,1644876000,91560,-63,27,31
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI1MDU=,1644967541.5151615,H1914,40,1644876000,91620,-82,20,23
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9UaV8yXzI1MDM=,1644967572.2455554,H1210,20,1644876000,91560,1,21,26
VHJpcDpIU0w6MjIzMU5fMjAyMjAyMTRfVGlfMl8yNDUw,1644967803.2586787,H1914,231N,1644876000,91740,87,47,50
VHJpcDpIU0w6NDQzMU5fMjAyMjAyMTRfVGlfMV8yNTI3,1644967803.2588565,H1911,431N,1644876000,91800,49,1,61
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI1Mjk=,1644967972.501821,H1911,40,1644876000,91920,35,1,24
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfVGlfMV8yNTMy,1644968034.2390728,H1234,147N,1644876000,91980,86,1,31
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMl8yNTE1,1644968172.826811,E2332,112N,1644876000,92100,80,31,40
VHJpcDpIU0w6MjEyNU5fMjAyMjAyMTRfVGlfMV8yNTM1,1644968218.9170425,H1234,125N,1644876000,92160,100,1,39
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMV8yNTMw,1644968249.6177468,H1025,112N,1644876000,92160,100,5,44
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMl8yNTA3,1644968249.6177776,E2332,134N,1644876000,92100,153,32,36
VHJpcDpIU0w6MjIzNU5fMjAyMjAyMTRfVGlfMl8yNDUw,1644968680.612007,H1914,235N,1644876000,92700,-25,63,66
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9UaV8yXzI1MDY=,1644968696.0174356,H1210,30,1644876000,92460,252,35,40
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI1MjA=,1644968711.3995638,H1914,40,1644876000,92520,182,20,23
VHJpcDpIU0w6NDQxNU5fMjAyMjAyMTRfVGlfMl8yNTA1,1644968834.6490545,H1914,415N,1644876000,92880,-46,52,55
VHJpcDpIU0w6NDQxNU5fMjAyMjAyMTRfVGlfMl8yNTA1,1644968865.4149194,H1914,415N,1644876000,92880,-15,52,55
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI1NDQ=,1644968865.415048,H1911,40,1644876000,92820,39,1,24
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNTQ3,1644968880.915409,H1234,146N,1644876000,92880,0,1,31
VHJpcDpIU0w6MjE0Nk5fMjAyMjAyMTRfVGlfMV8yNTQ3,1644968957.9618065,H1234,146N,1644876000,92880,57,1,31
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfVGlfMV8yNTUy,1644969234.8935604,H1234,134N,1644876000,93180,96,1,35
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8yXzI1MzU=,1644969497.2067833,H1914,40,1644876000,93420,82,20,23
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9UaV8yXzI1MzM=,1644969512.5447521,H1210,20,1644876000,93360,193,21,26
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI1NTk=,1644969758.9368687,H1911,40,1644876000,93720,35,1,24
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfVGlfMV8yNjAw,1644970005.4529123,H1025,112N,1644876000,93960,62,5,44
VHJpcDpIU0w6NjE3M05fMjAyMjAyMTRfVGlfMV8yNjA3,1644970067.0211222,H1234,173N,1644876000,94080,0,1,81
VHJpcDpIU0w6NjE3M05fMjAyMjAyMTRfVGlfMV8yNjA3,1644970128.5796032,H1234,173N,1644876000,94080,81,1,81
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9UaV8xXzI2MTQ=,1644970621.158615,H1911,40,1644876000,94620,37,1,24
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8xXzA0MjI=,1644978292.1399693,H1911,415,1644962400,15900,33,1,47
VHJpcDpIU0w6MjIzMU5fMjAyMjAyMTRfS2VfMl8wMzU4,1644979232.4087024,H1914,231N,1644962400,16680,144,47,50
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfS2VfMl8wNDMw,1644979817.5044296,E2332,112N,1644962400,17400,28,31,40
VHJpcDpIU0w6MjExNE5fMjAyMjAyMTRfS2VfMl8wNDMw,1644980017.6453872,E2332,114N,1644962400,17580,51,28,32
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8xXzA0NTI=,1644980094.7296429,H1911,415,1644962400,17700,38,1,47
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfS2VfMl8wNDMw,1644980094.7298079,E2332,147N,1644962400,17700,5,26,30
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfS2VfMl8wNDI3,1644980696.3054273,E2332,134N,1644962400,17880,433,32,36
VHJpcDpIU0w6MjQzNktfMjAyMjAyMTRfS2VfMV8wNTA1,1644980881.0387912,H1911,436K,1644962400,18420,60,1,45
VHJpcDpIU0w6MjIzMU5fMjAyMjAyMTRfS2VfMl8wNDI4,1644981050.3841128,H1914,231N,1644962400,18600,44,47,50
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfS2VfMV8wNTEw,1644981050.3845139,H1234,147N,1644962400,18660,0,1,31
VHJpcDpIU0w6MTAyMV8yMDIyMDIxNF9LZV8xXzA1MTE=,1644981111.9431474,H1234,21,1644962400,18720,0,1,15
VHJpcDpIU0w6MTAyMV8yMDIyMDIxNF9LZV8yXzA1MTI=,1644981111.9433749,H1025,21,1644962400,18720,-124,0,16
VHJpcDpIU0w6MjE0N05fMjAyMjAyMTRfS2VfMV8wNTEw,1644981127.3720205,H1234,147N,1644962400,18660,86,1,31
VHJpcDpIU0w6NDQxMV8yMDIyMDIxNF9LZV8yXzA0NDU=,1644981173.5693004,H1914,411,1644962400,18660,125,27,30
VHJpcDpIU0w6MTAyMV8yMDIyMDIxNF9LZV8xXzA1MTE=,1644981188.9244404,H1234,21,1644962400,18720,99,1,15
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9LZV8yXzA0NDM=,1644981235.089858,H1914,40,1644962400,18480,341,20,23
VHJpcDpIU0w6MjEzNE5fMjAyMjAyMTRfS2VfMV8wNTEz,1644981235.0909655,H1234,134N,1644962400,18840,0,1,35
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8yXzA1MTM=,1644981281.430776,H1914,415,1644962400,21180,63,43,46
VHJpcDpIU0w6MjM0NU5fMjAyMjAyMTRfS2VfMl8wNTA1,1644981312.213808,H1914,345N,1644962400,21120,140,50,53
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9LZV8yXzA0MzI=,1644981312.2139618,H1210,30,1644962400,18660,238,35,40
VHJpcDpIU0w6MjIzNU5fMjAyMjAyMTRfS2VfMl8wNDI4,1644981404.619438,H1914,235N,1644962400,19680,-66,63,66
VHJpcDpIU0w6MjIxM05fMjAyMjAyMTRfS2VfMl8wNTAw,1644981404.6195204,H1914,213N,1644962400,20160,98,27,32
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8yXzA1MTM=,1644981404.619708,H1914,415,1644962400,21180,177,43,46
VHJpcDpIU0w6MTAyNV8yMDIyMDIxNF9LZV8yXzA1MDQ=,1644981404.6197927,H1231,25,1644962400,19320,180,19,22
VHJpcDpIU0w6NDQzMV8yMDIyMDIxNF9LZV8xXzA1MTc=,1644981404.6198149,H1911,431,1644962400,19200,0,1,37
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9LZV8yXzA1MTI=,1644981404.619876,H1210,20,1644962400,20340,90,21,26
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9LZV8yXzA1MTI=,1644981404.6199477,H1222,20,1644962400,20100,75,19,26
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfS2VfMV8wNTEw,1644981404.619989,H1025,112N,1644962400,18960,65,5,44
VHJpcDpIU0w6MjExMk5fMjAyMjAyMTRfS2VfMV8wNTEw,1644981435.4551034,H1025,112N,1644962400,18960,76,5,44
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8yXzA1MTM=,1644981481.7826908,H1914,415,1644962400,21180,177,43,46
VHJpcDpIU0w6MjM0NU5fMjAyMjAyMTRfS2VfMl8wNTA1,1644981543.3543603,H1914,345N,1644962400,21120,268,50,53
VHJpcDpIU0w6MTUwMF8yMDIyMDIxNF9LZV8xXzA0NTQ=,1644981558.7663853,H1379,500,1644962400,19260,-54,19,27
VHJpcDpIU0w6NDQzMV8yMDIyMDIxNF9LZV8xXzA1MTc=,1644981558.766472,H1911,431,1644962400,19200,37,1,37
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9LZV8xXzA1MjE=,1644981558.766482,H1911,40,1644962400,19440,0,1,24
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8yXzA1MTM=,1644981574.2024226,H1914,415,1644962400,21180,151,43,46
VHJpcDpIU0w6NDQzMV8yMDIyMDIxNF9LZV8xXzA1MTc=,1644981604.9752686,H1911,431,1644962400,19200,37,1,37
VHJpcDpIU0w6MTUwMF8yMDIyMDIxNF9LZV8xXzA0NTQ=,1644981620.3414567,H1379,500,1644962400,19260,-52,19,27
VHJpcDpIU0w6MjM0NU5fMjAyMjAyMTRfS2VfMl8wNTA1,1644981666.4796882,H1914,345N,1644962400,21120,282,50,53
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8yXzA1MTM=,1644981728.0194576,H1914,415,1644962400,21180,209,43,46
VHJpcDpIU0w6MjM0NU5fMjAyMjAyMTRfS2VfMl8wNTA1,1644981743.3962646,H1914,345N,1644962400,21120,301,50,53
VHJpcDpIU0w6NDQyMV8yMDIyMDIxNF9LZV8yXzA0NTc=,1644981758.7747552,H1914,421,1644962400,19500,80,31,34
VHJpcDpIU0w6MjIzNU5fMjAyMjAyMTRfS2VfMl8wNDI4,1644981758.7748008,H1914,235N,1644962400,19680,-64,63,66
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9LZV8yXzA1MDM=,1644981758.7748215,H1914,40,1644962400,19680,149,20,23
VHJpcDpIU0w6MjQzNl8yMDIyMDIxNF9LZV8yXzA0NDg=,1644981758.7748535,H1914,436,1644962400,19740,472,44,47
VHJpcDpIU0w6MjIxM05fMjAyMjAyMTRfS2VfMl8wNTAw,1644981758.7748752,H1914,213N,1644962400,20160,168,27,32
VHJpcDpIU0w6MjIwMF8yMDIyMDIxNF9LZV8yXzA0NTc=,1644981758.7749004,H1914,200,1644962400,20400,155,30,33
VHJpcDpIU0w6NDQzMU5fMjAyMjAyMTRfS2VfMl8wNDUw,1644981758.7749386,H1914,431N,1644962400,20340,222,56,59
VHJpcDpIU0w6NDMzMl8yMDIyMDIxNF9LZV8yXzA0NTc=,1644981758.7749665,H1914,332,1644962400,20160,428,38,41
VHJpcDpIU0w6MTA2M18yMDIyMDIxNF9LZV8yXzA1MTM=,1644981758.7749903,H1914,63,1644962400,20460,128,29,34
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9LZV8yXzA1MTk=,1644981758.7750087,H1914,40,1644962400,20700,163,20,23
VHJpcDpIU0w6MjMyMV8yMDIyMDIxNF9LZV8yXzA1MDc=,1644981758.775036,H1914,321,1644962400,20820,185,41,44
VHJpcDpIU0w6NDQxNV8yMDIyMDIxNF9LZV8yXzA1MTM=,1644981758.7750652,H1914,415,1644962400,21180,250,43,46
VHJpcDpIU0w6MjUxMF8yMDIyMDIxNF9LZV8xXzA1MTM=,1644981758.7750816,H1379,510,1644962400,19860,41,13,27
VHJpcDpIU0w6MTUwMF8yMDIyMDIxNF9LZV8xXzA1MTQ=,1644981758.7750998,H1379,500,1644962400,20520,23,19,27
VHJpcDpIU0w6MTAyNV8yMDIyMDIxNF9LZV8yXzA1MDQ=,1644981758.7751276,H1231,25,1644962400,19320,101,19,22
VHJpcDpIU0w6MTAyNV8yMDIyMDIxNF9LZV8yXzA1MjQ=,1644981758.7751453,H1231,25,1644962400,20520,0,19,22
VHJpcDpIU0w6MTA0MF8yMDIyMDIxNF9LZV8xXzA1MjE=,1644981758.7751644,H1911,40,1644962400,19440,43,1,24
VHJpcDpIU0w6NDQxMV8yMDIyMDIxNF9LZV8xXzA1Mjc=,1644981758.775174,H1911,411,1644962400,19800,0,1,29
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9LZV8yXzA0NTA=,1644981758.775216,H1210,30,1644962400,19800,117,35,40
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9LZV8yXzA1MTI=,1644981758.7752328,H1210,20,1644962400,20340,90,21,26
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9LZV8yXzA1MDY=,1644981758.7752542,H1210,30,1644962400,21000,216,35,40
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9LZV8yXzA0NTA=,1644981758.775284,H1222,30,1644962400,19620,145,33,40
VHJpcDpIU0w6MTAyMF8yMDIyMDIxNF9LZV8yXzA1MTI=,1644981758.7753003,H1222,20,1644962400,20100,115,19,26
VHJpcDpIU0w6MTAzMF8yMDIyMDIxNF9LZV8yXzA1MDY=,1644981758.7753224,H1222,30,1644962400,20760,251,33,40
VHJpcDpIU0w6MTAyMV8yMDIyMDIxNF9LZV8yXzA1MjY=,1644981758.7753403,H1025,21,1644962400,19560,-351,0,16
VHJpcDpIU0w6MTAyMl8yMDIyMDIxNF9LZV8xXzA1MjU=,1644981758.7753532,H1025,22,1644962400,20160,0,9,18
VHJpcDpIU0w6MTAyNV8yMDIyMDIxNF9LZV8yXzA1MjQ=,1644981805.6826077,H1231,25,1644962400,20520,0,19,22
VHJpcDpIU0w6MTAyMV8yMDIyMDIxNF9LZV8yXzA1MjY=,1644981805.6828558,H1025,21,1644962400,19560,-351,0,16
VHJpcDpIU0w6MTAyMl8yMDIyMDIxNF9LZV8xXzA1MjU=,1644981805.682869,H1025,22,1644962400,20160,0,9,18
VHJpcDpIU0w6MTAyMl8yMDIyMDIxNF9LZV8xXzA1MjU=,1644981836.510975,H1025,22,1644962400,20160,0,9,18
VHJpcDpIU0w6MjIzNU5fMjAyMjAyMTRfS2VfMl8wNDI4,1644981851.9066045,H1914,235N,1644962400,19680,-102,63,66
