routeID,timestamp,stopName,routeShortName,serviceDay,scheduledArrival,arrivalDelay,distanceFromStart,stopsTotal
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzA4Mzg=,1646723718.223729,H2126,502,1646690400,32760,552,17,22
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzA5MDc=,1646723749.3858805,H3120,64,1646690400,33300,44,7,25
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzA4NTE=,1646723795.6546779,H2205,63,1646690400,33360,11,16,33
VHJpcDpIU0w6MTgzMUtfMjAyMjAzMDdfVGlfMl8wODQ2,1646723826.6182444,H4298,831K,1646690400,33240,178,31,36
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzA5MDQ=,1646723873.1358924,H3005,55,1646690400,33360,79,7,22
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5MDg=,1646723873.1359742,H3245,71,1646690400,33420,35,8,29
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzA5MDU=,1646723903.960014,H3008,55,1646690400,33480,34,10,22
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA4MjI=,1646723950.3224213,H2569,59,1646690400,33060,484,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzA4NTg=,1646723965.7574492,H2165,59,1646690400,33240,300,10,36
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzA4NTE=,1646723965.7575212,H3245,74,1646690400,33540,-6,29,40
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzA4Mzk=,1646723981.2138612,H2126,23,1646690400,33060,511,27,34
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzA5MDE=,1646723981.2141895,H3245,77,1646690400,33420,153,16,29
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzA4NDg=,1646724012.0778883,H2126,502,1646690400,33360,248,17,22
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzA4NDg=,1646724104.8098686,H2205,23,1646690400,33600,88,22,33
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzA4NDA=,1646724166.4943995,H3120,69,1646690400,33840,-71,39,67
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzA5MTk=,1646724166.4948761,H3005,56,1646690400,33660,83,2,31
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzA5MDM=,1646724166.4949536,H3245,70,1646690400,33660,107,15,31
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzA5MDg=,1646724274.4318151,H2165,59,1646690400,33840,19,10,36
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5MTY=,1646724274.4318504,H3245,71,1646690400,33900,-28,8,29
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA4NTI=,1646724289.8451407,H3008,56,1646690400,33720,181,24,29
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA4MzA=,1646724320.7397478,H2569,59,1646690400,33540,349,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA4Mzg=,1646724367.0621674,H2569,59,1646690400,33900,68,33,35
VHJpcDpIU0w6OTg0NF8yMDIyMDMwN19UaV8yXzA4NTU=,1646724382.4336874,H4298,844,1646690400,33840,136,36,41
VHJpcDpIU0w6MTA3M18yMDIyMDMwN19UaV8yXzA5MDA=,1646724505.751747,H3245,73,1646690400,34080,7,27,38
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzA4NTQ=,1646724583.2383022,H2126,23,1646690400,33960,220,27,34
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzA5MTc=,1646724598.6335971,H3008,55,1646690400,34200,3,10,22
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzA5MDY=,1646724644.8342245,H2205,63,1646690400,34260,-17,16,33
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzA5MTk=,1646724738.6793046,H3005,55,1646690400,34260,2,7,22
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5MjM=,1646724754.0996222,H3245,71,1646690400,34320,52,8,29
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzA5MjM=,1646724785.0341165,H3120,64,1646690400,34260,119,7,25
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA5MDI=,1646724831.343187,H3008,56,1646690400,34260,196,24,29
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzA5MTM=,1646724862.211502,H3245,70,1646690400,34260,199,15,31
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzA5MDc=,1646724877.7714462,H3245,79,1646690400,34440,32,26,45
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzA5MTk=,1646724985.8440008,H2165,59,1646690400,34500,92,10,36
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzA4NTU=,1646725078.6808405,H3120,69,1646690400,34740,-69,39,67
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA4NTQ=,1646725109.5516262,H2569,59,1646690400,34860,-129,33,35
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA4NDY=,1646725124.9768536,H2569,59,1646690400,34380,364,33,35
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzA5MjE=,1646725140.4976206,H3245,77,1646690400,34620,107,16,29
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzA5MDM=,1646725171.5093803,H2205,23,1646690400,34500,273,22,33
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5MzA=,1646725202.5282538,H3245,71,1646690400,34740,55,8,29
VHJpcDpIU0w6MTgzMV8yMDIyMDMwN19UaV8yXzA5MTg=,1646725217.9888527,H4298,831,1646690400,34560,245,21,26
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzA5MDg=,1646725295.4565911,H2126,502,1646690400,34560,299,17,22
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzA5MDk=,1646725310.85005,H2126,23,1646690400,34860,19,27,34
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzA5MTE=,1646725310.8503442,H3245,74,1646690400,34680,208,29,40
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA5MTI=,1646725326.3283648,H3008,56,1646690400,34860,56,24,29
VHJpcDpIU0w6OTg0MV8yMDIyMDMwN19UaV8yXzA5MDM=,1646725341.7958207,H4298,841,1646690400,34920,28,48,53
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzA5MjU=,1646725357.1640165,H3245,70,1646690400,34980,-55,15,31
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzA5MzA=,1646725387.956422,H3008,55,1646690400,34980,14,10,22
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzA5Mzk=,1646725449.5980456,H3005,56,1646690400,34860,129,2,31
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzA5MTc=,1646725464.9984024,H3245,79,1646690400,35040,-8,26,45
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5Mzg=,1646725603.7719803,H3245,71,1646690400,35220,-34,8,29
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzA5Mzk=,1646725634.7361438,H3120,64,1646690400,35220,7,7,25
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzA5MzQ=,1646725650.1128733,H3005,55,1646690400,35100,100,7,22
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzA5MjE=,1646725680.8553605,H2205,63,1646690400,35100,186,16,33
VHJpcDpIU0w6MTA3M18yMDIyMDMwN19UaV8yXzA5MjE=,1646725727.0469697,H3245,73,1646690400,35280,9,27,38
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzA5MjE=,1646725742.4255626,H2205,63,1646690400,35100,214,16,33
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzA5MzE=,1646725835.099022,H2165,59,1646690400,35220,206,10,36
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzA5MTg=,1646725850.6392121,H2205,23,1646690400,35400,46,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA5MjI=,1646725944.1201653,H3008,56,1646690400,35460,119,24,29
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzA5NDk=,1646725959.536013,H3005,56,1646690400,35460,60,2,31
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzA5MTA=,1646725974.9650364,H3120,69,1646690400,35640,-63,39,67
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA5MDQ=,1646726005.8237832,H2569,59,1646690400,35460,161,33,35
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzA5Mjc=,1646726113.8683565,H3245,79,1646690400,35640,83,26,45
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5NDY=,1646726129.2920463,H3245,71,1646690400,35700,16,8,29
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzA5NDE=,1646726129.2920618,H3245,77,1646690400,35820,-88,16,29
VHJpcDpIU0w6OTczOF8yMDIyMDMwN19UaV8yXzA5MTU=,1646726175.6097689,H3008,738,1646690400,35940,-148,37,42
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzA5NDQ=,1646726191.027504,H3008,55,1646690400,35820,-29,10,22
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzA5NDE=,1646726237.5092728,H3245,77,1646690400,35820,-13,16,29
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzA5MjQ=,1646726283.7618062,H2126,23,1646690400,35760,118,27,34
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzA5MzE=,1646726299.1607337,H3245,74,1646690400,35880,43,29,40
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzA5Mjc=,1646726330.0382767,H2126,502,1646690400,35760,169,17,22
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzA5NDE=,1646726330.038586,H3245,70,1646690400,35940,-26,15,31
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzA5NDM=,1646726360.8618445,H2165,59,1646690400,35940,21,10,36
VHJpcDpIU0w6OTg0Ml8yMDIyMDMwN19UaV8yXzA5MjM=,1646726392.238156,H4298,842,1646690400,35820,172,40,45
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA5MzI=,1646726423.0807967,H3008,56,1646690400,36060,-18,24,29
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzA5NTQ=,1646726500.2432725,H3120,64,1646690400,36060,57,7,25
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzA5NTk=,1646726546.485356,H3005,56,1646690400,36060,47,2,31
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzA5NDk=,1646726546.485368,H3005,55,1646690400,36000,118,7,22
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzA5Mzc=,1646726592.7022514,H2205,63,1646690400,36000,211,16,33
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA5MTQ=,1646726654.45193,H2569,59,1646690400,36060,176,33,35
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzA5MzM=,1646726654.4522908,H2205,23,1646690400,36300,-23,22,33
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzA5Mzc=,1646726685.33581,H3245,79,1646690400,36240,37,26,45
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzA5NTQ=,1646726700.7367377,H3245,71,1646690400,36180,91,8,29
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzA5MjU=,1646726856.3310502,H3120,69,1646690400,36540,-82,39,67
VHJpcDpIU0w6MTA3M18yMDIyMDMwN19UaV8yXzA5NDE=,1646726964.7818136,H3245,73,1646690400,36480,60,27,38
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzA5NTg=,1646727073.2141614,H3008,55,1646690400,36660,15,10,22
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzA5Mzk=,1646727088.6923888,H2126,23,1646690400,36660,18,27,34
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzEwMDM=,1646727134.9540892,H3245,71,1646690400,36720,12,8,29
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzA5NTY=,1646727165.8233137,H2165,59,1646690400,36720,40,10,36
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA5MjU=,1646727181.3520846,H2569,59,1646690400,36720,93,33,35
VHJpcDpIU0w6MTgzMUtfMjAyMjAzMDdfVGlfMl8wOTQ2,1646727196.7769058,H4298,831K,1646690400,36720,67,31,36
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzEwMDk=,1646727243.7128217,H3005,56,1646690400,36660,126,2,31
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzA5NDc=,1646727305.5358553,H3245,79,1646690400,36840,35,26,45
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzEwMDE=,1646727336.4205456,H3245,77,1646690400,37020,-112,16,29
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzA5NTY=,1646727336.4205601,H3245,70,1646690400,36840,103,15,31
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzEwMDk=,1646727367.2832859,H3120,64,1646690400,36960,-11,7,25
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA5NDI=,1646727382.7205622,H3008,56,1646690400,36660,310,24,29
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzEwMDQ=,1646727428.9980416,H3005,55,1646690400,36900,110,7,22
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzA5NTI=,1646727475.2610419,H2205,63,1646690400,36900,186,16,33
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzA5NTE=,1646727490.650646,H3245,74,1646690400,37080,17,29,40
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzA5NDc=,1646727521.663933,H2126,502,1646690400,36900,214,17,22
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzA5NTI=,1646727675.9978144,H3008,56,1646690400,37260,9,24,29
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzA5NDg=,1646727691.5901365,H2205,23,1646690400,37200,91,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzEwMTk=,1646727707.0599637,H3005,56,1646690400,37260,5,2,31
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzA5NDA=,1646727722.4786775,H3120,69,1646690400,37440,-88,39,67
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzEwMTM=,1646727814.97863,H3245,71,1646690400,37320,84,8,29
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzEwMDg=,1646727861.2942088,H2165,59,1646690400,37440,43,10,36
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzA5NTc=,1646727861.294253,H3245,79,1646690400,37440,9,26,45
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA5Mzc=,1646727876.7494125,H2569,59,1646690400,37440,40,33,35
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzEwMTM=,1646727969.4090126,H3008,55,1646690400,37560,40,10,22
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzA5NTQ=,1646727984.817291,H2126,23,1646690400,37560,25,27,34
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzEwMTk=,1646728093.0082734,H3005,55,1646690400,37800,-155,7,22
VHJpcDpIU0w6MTA3M18yMDIyMDMwN19UaV8yXzEwMDE=,1646728170.1662848,H3245,73,1646690400,37680,79,27,38
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzEwMTE=,1646728293.776768,H3245,70,1646690400,37740,135,15,31
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzEwMjk=,1646728324.5938678,H3005,56,1646690400,37860,18,2,31
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzEwMjM=,1646728340.059059,H3245,71,1646690400,37920,-9,8,29
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzEwMDc=,1646728371.1839092,H2205,63,1646690400,37800,215,16,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzEwMDI=,1646728432.8684793,H3008,56,1646690400,37860,193,24,29
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzEwMDc=,1646728432.8688378,H3245,79,1646690400,38040,-28,26,45
VHJpcDpIU0w6OTg0M18yMDIyMDMwN19UaV8yXzA5NTc=,1646728494.5580335,H4298,843,1646690400,37800,260,45,50
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzA5NDk=,1646728525.4486933,H2569,59,1646690400,38160,-81,33,35
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzEwMDM=,1646728525.4489949,H2205,23,1646690400,38100,23,22,33
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzEwMjk=,1646728587.3143277,H3120,64,1646690400,38160,33,7,25
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzA5NTU=,1646728710.7840645,H3120,69,1646690400,38340,-31,39,67
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzEwMjA=,1646728710.7844875,H2165,59,1646690400,38160,148,10,36
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzEwMjE=,1646728710.7845266,H3245,77,1646690400,38220,81,16,29
VHJpcDpIU0w6MTgzMV8yMDIyMDMwN19UaV8yXzEwMTQ=,1646728726.2285419,H4298,831,1646690400,37860,470,21,26
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzEwMTE=,1646728741.9768078,H3245,74,1646690400,38280,38,29,40
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzEwMDc=,1646728757.4004226,H2126,502,1646690400,38100,249,17,22
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzEwMzM=,1646728834.6193423,H3245,71,1646690400,38520,-89,8,29
VHJpcDpIU0w6OTg0MV8yMDIyMDMwN19UaV8yXzEwMDU=,1646728865.4658155,H4298,841,1646690400,38580,-123,48,53
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzEwMzk=,1646728942.6983247,H3005,56,1646690400,38460,46,2,31
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzEwMDk=,1646729019.758183,H2126,23,1646690400,38460,162,27,34
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzEwMjY=,1646729019.7584279,H3245,70,1646690400,38640,-23,15,31
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzEwMjg=,1646729096.8509245,H3008,55,1646690400,38460,224,10,22
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzEwMTg=,1646729112.4204595,H3245,79,1646690400,38640,51,26,45
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzEwMDI=,1646729267.4559224,H2569,59,1646690400,38940,-71,33,35
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzEwMzQ=,1646729267.4560363,H3005,55,1646690400,38700,137,7,22
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzEwMzI=,1646729313.699272,H2165,59,1646690400,38880,18,10,36
VHJpcDpIU0w6MTA3M18yMDIyMDMwN19UaV8yXzEwMjE=,1646729329.1431794,H3245,73,1646690400,38880,16,27,38
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzEwMjE=,1646729421.9952877,H2205,63,1646690400,38640,365,16,33
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzEwNDM=,1646729499.278042,H3245,71,1646690400,39120,-30,8,29
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzEwNDg=,1646729514.7143164,H3005,56,1646690400,39000,76,2,31
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzEwMTg=,1646729514.7145476,H2205,23,1646690400,39000,124,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzEwMjI=,1646729561.1163979,H3008,56,1646690400,39060,136,24,29
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzEwMTA=,1646729669.372478,H3120,69,1646690400,39240,22,39,67
VHJpcDpIU0w6MTA3OV8yMDIyMDMwN19UaV8yXzEwMjg=,1646729715.6387215,H3245,79,1646690400,39240,60,26,45
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzEwNDM=,1646729777.7404997,H3008,55,1646690400,39360,12,10,22
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzEwMjQ=,1646729793.1544368,H2126,23,1646690400,39360,13,27,34
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzEwNDE=,1646729839.454084,H3245,77,1646690400,39420,5,16,29
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzEwMjc=,1646729901.1674578,H2126,502,1646690400,39300,222,17,22
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzEwMzE=,1646729901.167766,H3245,74,1646690400,39480,-4,29,40
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzEwNDQ=,1646729947.578965,H2165,59,1646690400,39600,-63,10,36
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzEwNDk=,1646729993.992623,H3120,64,1646690400,39360,226,7,25
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzEwNDE=,1646730071.1563144,H3245,70,1646690400,39540,104,15,31
VHJpcDpIU0w6OTg0Ml8yMDIyMDMwN19UaV8yXzEwMjc=,1646730086.7635608,H4298,842,1646690400,39660,30,40,45
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzEwNTM=,1646730086.764148,H3245,71,1646690400,39720,-34,8,29
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8xXzEwNDk=,1646730102.3988247,H3005,55,1646690400,39600,55,7,22
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzEwMTQ=,1646730241.3482034,H2569,59,1646690400,39660,181,33,35
VHJpcDpIU0w6MTA2M18yMDIyMDMwN19UaV8xXzEwMzY=,1646730256.766894,H2205,63,1646690400,39540,333,16,33
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8xXzEwMzM=,1646730272.2270138,H2205,23,1646690400,39900,-42,22,33
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzEwMzI=,1646730303.1068923,H3008,56,1646690400,39660,276,24,29
VHJpcDpIU0w6MTA2OV8yMDIyMDMwN19UaV8yXzEwMjU=,1646730519.5490346,H3120,69,1646690400,40140,0,39,67
VHJpcDpIU0w6MTA3M18yMDIyMDMwN19UaV8yXzEwNDE=,1646730581.4916472,H3245,73,1646690400,40080,85,27,38
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8yXzEwNDI=,1646730612.4000642,H3008,56,1646690400,40260,-39,24,29
VHJpcDpIU0w6MTA1NV8yMDIyMDMwN19UaV8yXzEwNTg=,1646730658.8048015,H3008,55,1646690400,40260,4,10,22
VHJpcDpIU0w6MTAyM18yMDIyMDMwN19UaV8yXzEwMzk=,1646730720.530818,H2126,23,1646690400,40260,22,27,34
VHJpcDpIU0w6MTA1Nl8yMDIyMDMwN19UaV8xXzExMDg=,1646730751.4483347,H3005,56,1646690400,40200,95,2,31
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8xXzEwNTY=,1646730751.4483812,H2165,59,1646690400,40320,30,10,36
VHJpcDpIU0w6MTA3MV8yMDIyMDMwN19UaV8yXzExMDM=,1646730813.244912,H3245,71,1646690400,40320,71,8,29
VHJpcDpIU0w6MTgzMUtfMjAyMjAzMDdfVGlfMl8xMDQ2,1646730844.1204188,H4298,831K,1646690400,40320,115,31,36
VHJpcDpIU0w6MjUwMl8yMDIyMDMwN19UaV8yXzEwNDc=,1646730906.144247,H2126,502,1646690400,40500,-9,17,22
VHJpcDpIU0w6MTA1OV8yMDIyMDMwN19UaV8yXzEwMjY=,1646730937.0763469,H2569,59,1646690400,40380,134,33,35
VHJpcDpIU0w6MTA3MF8yMDIyMDMwN19UaV8yXzEwNTY=,1646730937.076526,H3245,70,1646690400,40440,92,15,31
VHJpcDpIU0w6MTA2NF8yMDIyMDMwN19UaV8yXzExMDk=,1646731014.167697,H3120,64,1646690400,40560,46,7,25
VHJpcDpIU0w6MTA3N18yMDIyMDMwN19UaV8yXzExMDE=,1646731029.5811834,H3245,77,1646690400,40620,0,16,29
VHJpcDpIU0w6MTA3NF8yMDIyMDMwN19UaV8yXzEwNTE=,1646731045.038301,H3245,74,1646690400,40680,-31,29,40
