routeID,timestamp,stopName,routeShortName,serviceDay,scheduledArrival,arrivalDelay,distanceFromStart,stopsTotal
VHJpcDpIU0w6MjQzNktfMjAyMjAzMDlfVG9fMl8xNTQz,1646923298.9335723,H1914,436K,1646863200,59880,207,44,47
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE2NDI=,1646923314.310185,H1025,21,1646863200,60120,-164,0,16
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE2MzY=,1646923329.7077768,H1911,40,1646863200,60000,130,1,24
VHJpcDpIU0w6MjIxM18yMDIyMDMwOV9Ub18yXzE1NDY=,1646923360.627094,H1914,213,1646863200,60000,157,39,44
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE1MzE=,1646923360.6276953,H1210,30,1646863200,59580,559,35,40
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2MDU=,1646923514.7561312,H1379,500,1646863200,60240,75,19,27
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2MDQ=,1646923545.5621521,H1914,200,1646863200,61260,43,30,33
VHJpcDpIU0w6NDQyMV8yMDIyMDMwOV9Ub18xXzE2NDE=,1646923545.5624888,H1911,421,1646863200,60300,19,1,35
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2MTA=,1646923561.051811,H1210,20,1646863200,60360,9,21,26
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE1NTE=,1646923561.051829,H1210,20,1646863200,59280,1095,21,26
VHJpcDpIU0w6MTAyMl8yMDIyMDMwOV9Ub18xXzE2Mjg=,1646923592.048685,H1025,22,1646863200,60300,64,9,18
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE1NDE=,1646923622.9024508,H1210,30,1646863200,60120,277,35,40
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE1NDQ=,1646923638.3336692,H1914,200,1646863200,60060,365,30,33
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE2NDQ=,1646923638.3350503,H1234,21,1646863200,60360,18,1,15
VHJpcDpIU0w6NDMyMl8yMDIyMDMwOV9Ub18yXzE1NTg=,1646923653.7342196,H1914,322,1646863200,60360,66,36,39
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18xXzE2NDI=,1646923653.7347722,H1911,63,1646863200,60480,-41,2,33
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2MDk=,1646923715.4108965,H1914,40,1646863200,60180,309,20,23
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE2NDQ=,1646923715.411506,H1911,40,1646863200,60480,40,1,24
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE2MjI=,1646923746.1440008,H1379,510,1646863200,60480,27,13,27
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18yXzE2MDg=,1646923761.551984,H1914,63,1646863200,60300,231,29,34
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2MDA=,1646923792.3332913,H1210,20,1646863200,59820,753,21,26
VHJpcDpIU0w6MjE0M0FfMjAyMjAzMDlfVG9fMl8xNjMz,1646923808.595856,E2332,143A,1646863200,60720,-89,17,21
VHJpcDpIU0w6NDQxNV8yMDIyMDMwOV9Ub18xXzE2NDc=,1646923823.9873288,H1911,415,1646863200,60660,-9,1,47
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE1NTQ=,1646923870.7008715,H1914,200,1646863200,60660,-15,30,33
VHJpcDpIU0w6MjE2NFZBXzIwMjIwMzA5X1RvXzJfMTYyMQ==,1646923870.7019582,E2332,164VA,1646863200,60360,310,20,24
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18yXzE2NDA=,1646923886.1343179,E2332,104,1646863200,60600,90,11,15
VHJpcDpIU0w6MjIxM18yMDIyMDMwOV9Ub18yXzE2MTY=,1646923901.546413,H1914,213,1646863200,61800,-108,39,44
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2MTM=,1646923932.362277,H1379,500,1646863200,60720,-20,19,27
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2MTc=,1646923947.7583663,H1914,40,1646863200,60660,76,20,23
VHJpcDpIU0w6MTAyNV8yMDIyMDMwOV9Ub18yXzE2MjQ=,1646923963.447629,H1231,25,1646863200,60840,-79,19,22
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE2NTE=,1646923994.5820925,H1234,21,1646863200,60780,4,1,15
VHJpcDpIU0w6MjE0NkFfMjAyMjAzMDlfVG9fMl8xNjM1,1646923994.5826719,E2332,146A,1646863200,60780,14,16,20
VHJpcDpIU0w6NDQxNV8yMDIyMDMwOV9Ub18yXzE2MDI=,1646924056.245089,H1914,415,1646863200,60720,120,43,46
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE1NTE=,1646924071.732264,H1210,30,1646863200,60720,138,35,40
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2MjU=,1646924087.136207,H1914,40,1646863200,61140,-224,20,23
VHJpcDpIU0w6MTAyMkJfMjAyMjAzMDlfVG9fMV8xNjU1,1646924087.1372936,H1025,22B,1646863200,60900,-80,0,9
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE2MzA=,1646924103.26199,H1379,510,1646863200,60900,15,13,27
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2NTQ=,1646924134.1453602,H1914,200,1646863200,64080,-2845,30,33
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE2NTY=,1646924149.5247946,H1025,21,1646863200,60960,0,0,16
VHJpcDpIU0w6MjIxMl8yMDIyMDMwOV9Ub18yXzE2MTI=,1646924164.9280956,H1914,212,1646863200,60960,7,32,37
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE2NTI=,1646924195.7975972,H1911,40,1646863200,60960,15,1,24
VHJpcDpIU0w6NDMzMl8yMDIyMDMwOV9Ub18yXzE2MjY=,1646924211.1436822,H1914,332,1646863200,61800,249,38,41
VHJpcDpIU0w6MjQzNV8yMDIyMDMwOV9Ub18yXzE2MDE=,1646924226.7405791,H1914,435,1646863200,61020,-11,49,52
VHJpcDpIU0w6NDQxMV8yMDIyMDMwOV9Ub18xXzE2NTM=,1646924242.0861993,H1911,411,1646863200,61020,35,1,29
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18yXzE2MjI=,1646924272.8928149,H1914,63,1646863200,61080,-27,29,34
VHJpcDpIU0w6NDMyMl8yMDIyMDMwOV9Ub18yXzE2MTE=,1646924319.0729208,H1914,322,1646863200,61140,-22,36,39
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2MjE=,1646924365.2310982,H1379,500,1646863200,61140,1,19,27
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18xXzE2NTQ=,1646924380.6105628,H1911,63,1646863200,61200,-35,2,33
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2MDQ=,1646924396.0055783,H1914,200,1646863200,61260,-73,30,33
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE2NTg=,1646924442.2329144,H1234,21,1646863200,61200,36,1,15
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18xXzE3MDE=,1646924457.6403604,H1025,104,1646863200,61260,-36,0,15
VHJpcDpIU0w6MjQzNktfMjAyMjAzMDlfVG9fMl8xNjEy,1646924534.7276773,H1914,436K,1646863200,61440,-94,44,47
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE2Mzg=,1646924550.1802406,H1379,510,1646863200,61380,-48,13,27
VHJpcDpIU0w6NDQzMV8yMDIyMDMwOV9Ub18xXzE2NTg=,1646924565.5641797,H1911,431,1646863200,61320,59,1,37
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE3MDM=,1646924580.98003,H1025,21,1646863200,61380,-79,0,16
VHJpcDpIU0w6MjE2NFZBXzIwMjIwMzA5X1RvXzJfMTYzNg==,1646924596.3954582,E2332,164VA,1646863200,61200,213,20,24
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3MDU=,1646924642.6421318,H1234,21,1646863200,61620,-172,1,15
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3MDA=,1646924658.0745077,H1911,40,1646863200,61440,0,1,24
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2MzM=,1646924673.4935164,H1914,40,1646863200,61620,-158,20,23
VHJpcDpIU0w6NDQxMV8yMDIyMDMwOV9Ub18yXzE2Mjc=,1646924689.0560637,H1914,411,1646863200,61260,221,27,30
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE2MDA=,1646924719.8014162,H1210,30,1646863200,61260,232,35,40
VHJpcDpIU0w6MTAyMl8yMDIyMDMwOV9Ub18xXzE2NDg=,1646924719.8018477,H1025,22,1646863200,61500,-17,9,18
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2MjA=,1646924750.7305956,H1210,20,1646863200,60960,532,21,26
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2Mjk=,1646924766.276387,H1210,20,1646863200,61500,58,21,26
VHJpcDpIU0w6MjM0NV8yMDIyMDMwOV9Ub18yXzE2MTQ=,1646924812.7196844,H1914,345,1646863200,61560,29,46,49
VHJpcDpIU0w6MjE0M0FfMjAyMjAzMDlfVG9fMl8xNjQ4,1646924828.3164475,E2332,143A,1646863200,61620,18,17,21
VHJpcDpIU0w6NDQzMV8yMDIyMDMwOV9Ub18yXzE2Mjc=,1646924843.7907534,H1914,431,1646863200,61680,-32,33,36
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2Mjk=,1646924843.7914295,H1379,500,1646863200,61620,-12,19,27
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3MDU=,1646924843.791908,H1234,21,1646863200,61620,-1,1,15
VHJpcDpIU0w6NDQyMV8yMDIyMDMwOV9Ub18yXzE2Mzc=,1646924920.9920802,H1914,421,1646863200,61920,-208,31,34
VHJpcDpIU0w6MjE0NkFfMjAyMjAzMDlfVG9fMl8xNjUw,1646924951.863166,E2332,146A,1646863200,61680,47,16,20
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18yXzE3MDA=,1646924951.8631983,E2332,104,1646863200,61800,-41,11,15
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2MTQ=,1646925014.122748,H1914,200,1646863200,61860,-48,30,33
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3MDg=,1646925168.430693,H1911,40,1646863200,61920,41,1,24
VHJpcDpIU0w6MjQzNl8yMDIyMDMwOV9Ub18xXzE3MDg=,1646925168.4307024,H1911,436,1646863200,61920,43,1,45
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE2NDY=,1646925184.0240722,H1379,510,1646863200,61800,149,13,27
VHJpcDpIU0w6MTAyNV8yMDIyMDMwOV9Ub18yXzE2NDQ=,1646925184.0242546,H1231,25,1646863200,61980,-21,19,22
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18xXzE3MDc=,1646925184.0242949,H1911,63,1646863200,61980,23,2,33
VHJpcDpIU0w6MjIxM18yMDIyMDMwOV9Ub18yXzE2MTY=,1646925230.9668977,H1914,213,1646863200,61800,229,39,44
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3MTI=,1646925261.832785,H1234,21,1646863200,62040,-1,1,15
VHJpcDpIU0w6MjE2NFZBXzIwMjIwMzA5X1RvXzJfMTY1MQ==,1646925261.8332427,E2332,164VA,1646863200,62100,-50,20,24
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2Mzc=,1646925277.2575767,H1379,500,1646863200,62040,6,19,27
VHJpcDpIU0w6MTAyMkJfMjAyMjAzMDlfVG9fMV8xNzE1,1646925292.6553676,H1025,22B,1646863200,62100,0,0,9
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE2MTE=,1646925369.7795722,H1210,30,1646863200,61800,334,35,40
VHJpcDpIU0w6NDMzMl8yMDIyMDMwOV9Ub18yXzE2MjY=,1646925385.166079,H1914,332,1646863200,61800,372,38,41
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18yXzE2Mzg=,1646925385.1661103,H1914,63,1646863200,62040,143,29,34
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2NDE=,1646925400.554711,H1914,40,1646863200,62040,152,20,23
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE3MTc=,1646925415.963986,H1025,21,1646863200,62220,-113,0,16
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2MjQ=,1646925462.2224884,H1914,200,1646863200,62460,-229,30,33
VHJpcDpIU0w6NDQxNV8yMDIyMDMwOV9Ub18xXzE3MTU=,1646925539.1761599,H1911,415,1646863200,62340,-11,1,47
VHJpcDpIU0w6MjE0M0FfMjAyMjAzMDlfVG9fMl8xNzAz,1646925539.1766858,E2332,143A,1646863200,62520,-181,17,21
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE2NTQ=,1646925569.9666388,H1379,510,1646863200,62280,71,13,27
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2NDk=,1646925647.9326315,H1914,40,1646863200,62520,-79,20,23
VHJpcDpIU0w6NDQxNV8yMDIyMDMwOV9Ub18yXzE2MzI=,1646925647.9327126,H1914,415,1646863200,62340,104,43,46
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18xXzE3MjE=,1646925647.9348614,H1025,104,1646863200,62460,0,0,15
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3MTY=,1646925663.3211899,H1911,40,1646863200,62400,39,1,24
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2NDU=,1646925724.8490665,H1379,500,1646863200,62520,-29,19,27
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3MTk=,1646925724.8492846,H1234,21,1646863200,62460,32,1,15
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2Mzk=,1646925848.6968617,H1210,20,1646863200,62100,502,21,26
VHJpcDpIU0w6MjIxMl8yMDIyMDMwOV9Ub18yXzE2NDM=,1646925894.9211545,H1914,212,1646863200,62640,39,32,37
VHJpcDpIU0w6NDQxMV8yMDIyMDMwOV9Ub18xXzE3MjE=,1646925894.921662,H1911,411,1646863200,62700,-30,1,29
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2NDg=,1646925925.6047246,H1210,20,1646863200,62640,41,21,26
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE2MjE=,1646925941.1652663,H1210,30,1646863200,62400,314,35,40
VHJpcDpIU0w6MjMyMV8yMDIyMDMwOV9Ub18yXzE2Mzc=,1646925972.0031846,H1914,321,1646863200,62640,124,41,44
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE3MDI=,1646925972.003538,H1379,510,1646863200,62760,-8,13,27
VHJpcDpIU0w6MTAyMl8yMDIyMDMwOV9Ub18xXzE3MDk=,1646925972.0041726,H1025,22,1646863200,62700,46,9,18
VHJpcDpIU0w6NDMyMl8yMDIyMDMwOV9Ub18yXzE2MzI=,1646925987.403725,H1914,322,1646863200,62280,502,36,39
VHJpcDpIU0w6NDQxMV8yMDIyMDMwOV9Ub18yXzE2NTc=,1646926002.7879467,H1914,411,1646863200,63000,-207,27,30
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18xXzE3MjE=,1646926002.7884698,H1911,63,1646863200,62820,-23,2,33
VHJpcDpIU0w6MjE0NkFfMjAyMjAzMDlfVG9fMl8xNzA1,1646926002.788909,E2332,146A,1646863200,62580,237,16,20
VHJpcDpIU0w6MTAyMl8yMDIyMDMwOV9Ub18xXzE3MDk=,1646926018.2148263,H1025,22,1646863200,62700,103,9,18
VHJpcDpIU0w6MjE2NFZBXzIwMjIwMzA5X1RvXzJfMTcwNg==,1646926033.6845183,E2332,164VA,1646863200,62940,-106,20,24
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2MzQ=,1646926079.8573954,H1914,200,1646863200,62940,-32,30,33
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3MjY=,1646926079.8579848,H1234,21,1646863200,62880,13,1,15
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3MjQ=,1646926095.2388551,H1911,40,1646863200,62880,16,1,24
VHJpcDpIU0w6MjQzNV8yMDIyMDMwOV9Ub18yXzE2MzE=,1646926110.6462262,H1914,435,1646863200,62640,226,49,52
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18yXzE3MjA=,1646926110.6472182,E2332,104,1646863200,63000,-73,11,15
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE2NTg=,1646926172.2679582,H1914,40,1646863200,63060,-117,20,23
VHJpcDpIU0w6MTAyNV8yMDIyMDMwOV9Ub18yXzE3MDQ=,1646926311.7157865,H1231,25,1646863200,63060,34,19,22
VHJpcDpIU0w6NDQyMV8yMDIyMDMwOV9Ub18xXzE3Mjg=,1646926311.7158291,H1911,421,1646863200,63120,-17,1,35
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE2NTM=,1646926357.9278133,H1379,500,1646863200,63000,135,19,27
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18yXzE2NTM=,1646926373.3070471,H1914,63,1646863200,62940,225,29,34
VHJpcDpIU0w6MTAyMkJfMjAyMjAzMDlfVG9fMV8xNzM1,1646926497.0983853,H1025,22B,1646863200,63300,-120,0,9
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3MzM=,1646926512.544029,H1234,21,1646863200,63300,22,1,15
VHJpcDpIU0w6MjM0NV8yMDIyMDMwOV9Ub18yXzE2NDM=,1646926528.0952966,H1914,345,1646863200,63180,149,46,49
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE2NTg=,1646926528.0958965,H1210,20,1646863200,63240,41,21,26
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE2MzI=,1646926528.0959198,H1210,30,1646863200,62940,344,35,40
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE3MTA=,1646926543.4803221,H1379,510,1646863200,63240,97,13,27
VHJpcDpIU0w6MjQzNktfMjAyMjAzMDlfVG9fMl8xNjQ1,1646926558.8642664,H1914,436K,1646863200,63300,42,44,47
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE3MDI=,1646926620.6743934,H1379,500,1646863200,63480,-87,19,27
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3MzI=,1646926620.674592,H1911,40,1646863200,63360,56,1,24
VHJpcDpIU0w6NDQzMV8yMDIyMDMwOV9Ub18xXzE3MzQ=,1646926666.9040053,H1911,431,1646863200,63480,-4,1,37
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE3Mzg=,1646926666.9044063,H1025,21,1646863200,63480,-78,0,16
VHJpcDpIU0w6MjIxM18yMDIyMDMwOV9Ub18yXzE2NDY=,1646926713.1516535,H1914,213,1646863200,63360,146,39,44
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE3MDc=,1646926728.5178835,H1914,40,1646863200,63600,-50,20,23
VHJpcDpIU0w6MjE0M0FfMjAyMjAzMDlfVG9fMl8xNzE4,1646926743.8950872,E2332,143A,1646863200,63420,128,17,21
VHJpcDpIU0w6MjE0NkFfMjAyMjAzMDlfVG9fMl8xNzIw,1646926790.3324466,E2332,146A,1646863200,63480,94,16,20
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2NDQ=,1646926805.7286618,H1914,200,1646863200,63480,107,30,33
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE2NDI=,1646926821.1643395,H1210,30,1646863200,63540,56,35,40
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18xXzE3NDE=,1646926852.095411,H1025,104,1646863200,63660,-32,0,15
VHJpcDpIU0w6MjIxM18yMDIyMDMwOV9Ub18yXzE3MTY=,1646926867.4672382,H1914,213,1646863200,65040,34,39,44
VHJpcDpIU0w6NDQyMV8yMDIyMDMwOV9Ub18yXzE3MDk=,1646926913.7612572,H1914,421,1646863200,63720,-7,31,34
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3NDA=,1646926913.7619023,H1234,21,1646863200,63720,0,1,15
VHJpcDpIU0w6NDMyMl8yMDIyMDMwOV9Ub18yXzE2NTY=,1646926930.0804217,H1914,322,1646863200,63660,57,36,39
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18xXzE3MzY=,1646926930.081685,H1911,63,1646863200,63660,38,2,33
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3NDA=,1646927022.6191268,H1234,21,1646863200,63720,91,1,15
VHJpcDpIU0w6MjQzNl8yMDIyMDMwOV9Ub18xXzE3NDA=,1646927038.0332532,H1911,436,1646863200,63840,2,1,45
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE3MTg=,1646927054.3945072,H1379,510,1646863200,63720,114,13,27
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3NDA=,1646927054.394997,H1911,40,1646863200,63840,15,1,24
VHJpcDpIU0w6MjE2NFZBXzIwMjIwMzA5X1RvXzJfMTcyMQ==,1646927054.3960216,E2332,164VA,1646863200,63840,-8,20,24
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE3MDg=,1646927116.1057756,H1210,20,1646863200,63840,40,21,26
VHJpcDpIU0w6MTAyMl8yMDIyMDMwOV9Ub18xXzE3MzA=,1646927116.106129,H1025,22,1646863200,63900,4,9,18
VHJpcDpIU0w6NDQzMV8yMDIyMDMwOV9Ub18yXzE3MDY=,1646927177.701132,H1914,431,1646863200,63960,6,33,36
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE2NTQ=,1646927177.701195,H1914,200,1646863200,64080,-108,30,33
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE3MTA=,1646927208.5058725,H1379,500,1646863200,63900,90,19,27
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE3MTU=,1646927223.9047399,H1914,40,1646863200,64080,-64,20,23
VHJpcDpIU0w6MjQzNktfMjAyMjAzMDlfVG9fMl8xNzE1,1646927239.305345,H1914,436K,1646863200,64980,463,44,47
VHJpcDpIU0w6NDMzMl8yMDIyMDMwOV9Ub18yXzE3MDM=,1646927254.882778,H1914,332,1646863200,64020,24,38,41
VHJpcDpIU0w6MTAyNV8yMDIyMDMwOV9Ub18yXzE3MjQ=,1646927316.5421698,H1231,25,1646863200,64200,-47,19,22
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3NDc=,1646927347.3669317,H1234,21,1646863200,64140,-20,1,15
VHJpcDpIU0w6NDQxMV8yMDIyMDMwOV9Ub18xXzE3NDY=,1646927378.2941086,H1911,411,1646863200,64200,-47,1,29
VHJpcDpIU0w6NDQxMV8yMDIyMDMwOV9Ub18yXzE3MTg=,1646927393.7527063,H1914,411,1646863200,64200,-29,27,30
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18yXzE3NDA=,1646927409.2813008,E2332,104,1646863200,64200,17,11,15
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE3MjY=,1646927440.1082976,H1379,510,1646863200,64200,14,13,27
VHJpcDpIU0w6MTAzMF8yMDIyMDMwOV9Ub18yXzE2NTM=,1646927470.959375,H1210,30,1646863200,64200,57,35,40
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3NDg=,1646927501.707104,H1911,40,1646863200,64320,42,1,24
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE3NTI=,1646927517.0819633,H1025,21,1646863200,64320,-128,0,16
VHJpcDpIU0w6MjE0NkFfMjAyMjAzMDlfVG9fMl8xNzM1,1646927644.8849275,E2332,146A,1646863200,64380,75,16,20
VHJpcDpIU0w6MjE0M0FfMjAyMjAzMDlfVG9fMl8xNzMz,1646927675.766339,E2332,143A,1646863200,64320,152,17,21
VHJpcDpIU0w6MTAyMkJfMjAyMjAzMDlfVG9fMV8xNzU1,1646927691.1740277,H1025,22B,1646863200,64500,-253,0,9
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE3MjQ=,1646927706.581211,H1914,40,1646863200,64620,-124,20,23
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18yXzE3MTQ=,1646927737.3473403,H1914,63,1646863200,64080,443,29,34
VHJpcDpIU0w6NDQyMV8yMDIyMDMwOV9Ub18xXzE3NTI=,1646927752.733136,H1911,421,1646863200,64560,5,1,35
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18xXzE3NTQ=,1646927783.6837907,H1234,21,1646863200,64560,13,1,15
VHJpcDpIU0w6MTAyMF8yMDIyMDMwOV9Ub18yXzE3MjE=,1646927783.6838222,H1210,20,1646863200,64560,-7,21,26
VHJpcDpIU0w6MjQzNV8yMDIyMDMwOV9Ub18yXzE3MDI=,1646927829.8587449,H1914,435,1646863200,64440,183,49,52
VHJpcDpIU0w6MjIxMl8yMDIyMDMwOV9Ub18yXzE3MTM=,1646927829.858778,H1914,212,1646863200,64380,254,32,37
VHJpcDpIU0w6MTUwMF8yMDIyMDMwOV9Ub18xXzE3MTg=,1646927829.859111,H1379,500,1646863200,64380,231,19,27
VHJpcDpIU0w6MTA2M18yMDIyMDMwOV9Ub18xXzE3NTE=,1646927845.2482986,H1911,63,1646863200,64560,21,2,33
VHJpcDpIU0w6MjE2NFZBXzIwMjIwMzA5X1RvXzJfMTczNg==,1646927845.2487326,E2332,164VA,1646863200,64740,-83,20,24
VHJpcDpIU0w6MjUxMF8yMDIyMDMwOV9Ub18xXzE3MzQ=,1646927876.0359175,H1379,510,1646863200,64620,40,13,27
VHJpcDpIU0w6MjIwMF8yMDIyMDMwOV9Ub18yXzE3MDQ=,1646927891.4929724,H1914,200,1646863200,64680,6,30,33
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18xXzE3NTY=,1646927999.6406198,H1911,40,1646863200,64800,1,1,24
VHJpcDpIU0w6MTAyMV8yMDIyMDMwOV9Ub18yXzE4MDA=,1646927999.641009,H1025,21,1646863200,64800,-114,0,16
VHJpcDpIU0w6MjEwNF8yMDIyMDMwOV9Ub18xXzE4MDE=,1646928046.2041864,H1025,104,1646863200,64860,-37,0,15
VHJpcDpIU0w6MTA0MF8yMDIyMDMwOV9Ub18yXzE3MzI=,1646928107.901576,H1914,40,1646863200,65100,-204,20,23
VHJpcDpIU0w6NDQxNV8yMDIyMDMwOV9Ub18yXzE3MTQ=,1646928138.7697294,H1914,415,1646863200,64740,194,43,46
